step,customer,age,gender,merchant,category,amount,fraud
26-07-2021,C792765429,56to65,Male,M1823072687,Transportation,36.32,0
02-05-2021,C678683295,26to35,Female,M348934600,Transportation,6.46,0
26-07-2021,C2128227866,56to65,Female,M1823072687,Transportation,19.96,0
03-08-2021,C1609197353,19to25,Female,M1823072687,Transportation,40.51,0
18-05-2021,C581878341,46to55,Male,M1823072687,Transportation,10.08,0
24-04-2021,C1350963410,56to65,Female,M980657600,Sports&Toys,537.47,1
08-07-2021,C2113737065,26to35,Female,M980657600,Sports&Toys,300.22,1
17-06-2021,C932908444,19to25,Female,M980657600,Sports&Toys,215.91,1
06-03-2021,C1572610482,36to45,Female,M209847108,Beauty&Wellness,390.28,1
05-08-2021,C371812005,26to35,Male,M348934600,Transportation,45.48,0
28-05-2021,C515668508,36to45,Female,M480139044,Health,156.51,1
03-07-2021,C423379854,26to35,Male,M1053599405,Health,36.19,0
07-04-2021,C1175850429,46to55,Male,M480139044,Health,926.06,1
09-05-2021,C1413774656,26to35,Female,M1823072687,Transportation,15.97,0
02-05-2021,C1933075111,26to35,Female,M855959430,Transportation,47.04,0
17-06-2021,C1817318774,26to35,Female,M1535107174,Beauty&Wellness,274.41,1
23-03-2021,C811312110,36to45,Female,M1198415165,Beauty&Wellness,528.87,1
22-06-2021,C298317613,gt65,Female,M1823072687,Transportation,5.79,0
23-04-2021,C1352750459,gt65,Male,M2122776122,Home,488.53,1
11-04-2021,C1080719046,36to45,Male,M348934600,Transportation,44.68,0
30-06-2021,C1476138873,56to65,Female,M1823072687,Transportation,16.19,0
18-06-2021,C1101213728,26to35,Male,M1946091778,Beauty&Wellness,115.62,0
03-05-2021,C1530098029,36to45,Female,M1823072687,Transportation,46.24,0
10-06-2021,C125481968,19to25,Male,M1946091778,Beauty&Wellness,30.11,0
07-04-2021,C1483054025,19to25,Female,M1823072687,Transportation,31.17,0
03-08-2021,C2070990530,36to45,Male,M732195782,Travel,2631.91,1
26-05-2021,C185428348,26to35,Female,M1823072687,Transportation,13.32,0
18-08-2021,C16680464,26to35,Male,M1823072687,Transportation,23.99,0
18-04-2021,C639558755,36to45,Male,M348934600,Transportation,23.62,0
29-06-2021,C1400128034,19to25,Male,M1823072687,Transportation,2.07,0
20-07-2021,C1564636486,56to65,Male,M692898500,Health,123.84,0
19-04-2021,C892377311,26to35,Male,M85975013,Groceries,1.8,0
31-07-2021,C367052603,26to35,Female,M78078399,Beauty&Wellness,158.64,1
19-08-2021,C150820973,26to35,Female,M1873032707,HotelServices,97.68,1
21-04-2021,C1086957388,36to45,Male,M348934600,Transportation,9.79,0
03-05-2021,C617723960,46to55,Female,M980657600,Sports&Toys,130.93,1
16-08-2021,C684162308,56to65,Female,M348934600,Transportation,70.15,0
08-06-2021,C635603510,26to35,Male,M348934600,Transportation,45,0
06-06-2021,C438541016,19to25,Male,M348934600,Transportation,20.57,0
13-08-2021,C1994178184,46to55,Male,M1873032707,HotelServices,303.92,1
20-06-2021,C1353625448,26to35,Male,M348934600,Transportation,62.59,0
29-06-2021,C1647495093,36to45,Male,M480139044,Health,528.14,1
05-03-2021,C23049140,56to65,Female,M348934600,Transportation,36.61,0
23-06-2021,C1059874896,26to35,Male,M349281107,Fashion,40.8,0
22-06-2021,C2004941826,26to35,Female,M980657600,Sports&Toys,771.62,1
06-08-2021,C757950779,gt65,Male,M1823072687,Transportation,29.98,0
10-08-2021,C637831009,36to45,Female,M980657600,Sports&Toys,801.99,1
12-08-2021,C1981089677,46to55,Male,M1823072687,Transportation,3.21,0
05-03-2021,C1533572842,46to55,Female,M348934600,Transportation,49.75,0
05-08-2021,C445432762,46to55,Female,M1823072687,Transportation,8.38,0
12-07-2021,C1140073765,26to35,Female,M1823072687,Transportation,33.59,0
24-05-2021,C1869939691,46to55,Female,M348934600,Transportation,63.89,0
11-06-2021,C893276958,26to35,Male,M1294758098,Leisure,297.78,1
15-07-2021,C1857873865,26to35,Female,M1823072687,Transportation,67.38,0
21-04-2021,C1543824543,46to55,Male,M85975013,Groceries,16.91,0
01-04-2021,C458379262,56to65,Female,M348934600,Transportation,13.33,0
19-03-2021,C662931726,26to35,Female,M348934600,Transportation,22.57,0
10-06-2021,C1135867657,gt65,Male,M85975013,Groceries,14.3,0
14-06-2021,C932908444,19to25,Female,M480139044,Health,71.62,1
08-08-2021,C74966273,26to35,Female,M980657600,Sports&Toys,21.41,1
13-08-2021,C187965576,19to25,Male,M348934600,Transportation,39.3,0
01-08-2021,C2113737065,26to35,Female,M480139044,Health,173.02,1
29-03-2021,C834963773,56to65,Female,M480139044,Health,437.47,1
04-03-2021,C1450562088,46to55,Female,M348934600,Transportation,25.12,0
17-08-2021,C1350963410,56to65,Female,M980657600,Sports&Toys,383.49,1
30-07-2021,C195373250,36to45,Male,M857378720,HotelServices,329.46,1
28-04-2021,C1134333439,36to45,Male,M348934600,Transportation,4.6,0
29-05-2021,C59149030,36to45,Female,M85975013,Groceries,21.53,0
02-05-2021,C1715900756,26to35,Male,M1823072687,Transportation,31.88,0
07-05-2021,C1136643517,56to65,Male,M480139044,Health,224.88,1
13-04-2021,C1777502922,26to35,Female,M1294758098,Leisure,311.24,1
18-05-2021,C1209838312,26to35,Male,M1823072687,Transportation,12.4,0
27-06-2021,C573965612,46to55,Female,M1823072687,Transportation,20.53,0
02-04-2021,C1143401925,19to25,Female,M980657600,Sports&Toys,86.43,1
12-08-2021,C99017559,36to45,Male,M1823072687,Transportation,45.82,0
11-05-2021,C369566106,46to55,Male,M480139044,Health,141.38,1
04-04-2021,C576358551,gt65,Male,M1649169323,Sports&Toys,120.85,1
04-03-2021,C1461774305,36to45,Female,M348934600,Transportation,4.07,0
13-07-2021,C486343841,36to45,Male,M85975013,Groceries,21.15,0
05-06-2021,C1906860092,36to45,Female,M1823072687,Transportation,0.11,0
22-08-2021,C864725258,56to65,Female,M1823072687,Transportation,9.54,0
11-04-2021,C1557689947,19to25,Female,M1823072687,Transportation,11.13,0
20-05-2021,C1476101537,36to45,Female,M1823072687,Transportation,15.73,0
03-03-2021,C1859195979,36to45,Female,M857378720,HotelServices,30.04,1
03-04-2021,C2055156879,36to45,Female,M2122776122,Home,949.49,1
13-07-2021,C1102156492,46to55,Male,M1823072687,Transportation,15.44,0
02-04-2021,C268949400,46to55,Male,M1823072687,Transportation,14.82,0
03-07-2021,C59433821,46to55,Male,M1823072687,Transportation,3.89,0
07-08-2021,C813128680,26to35,Male,M348934600,Transportation,26.31,0
09-03-2021,C346030769,56to65,Female,M980657600,Sports&Toys,423.05,1
17-05-2021,C1728122351,36to45,Female,M1741626453,Sports&Toys,618.34,1
25-06-2021,C1980881901,46to55,Male,M2080407379,Travel,4759.79,1
01-07-2021,C1990714179,36to45,Male,M348934600,Transportation,11.36,0
20-08-2021,C133432771,26to35,Female,M1823072687,Transportation,40.38,0
11-08-2021,C381007057,19to25,Female,M151143676,Restaurants&Bars,46.85,1
20-06-2021,C1225568299,26to35,Female,M1198415165,Beauty&Wellness,303.12,1
28-03-2021,C602544155,46to55,Male,M348934600,Transportation,22.94,0
09-03-2021,C1489836575,26to35,Female,M1823072687,Transportation,36.51,0
19-07-2021,C1360481565,56to65,Female,M1823072687,Transportation,36.57,0
09-08-2021,C901739086,26to35,Male,M1913465890,Health,17.18,0
19-08-2021,C46027917,56to65,Female,M1823072687,Transportation,11.28,0
03-07-2021,C1867566140,46to55,Female,M85975013,Groceries,16.11,0
24-04-2021,C725705195,19to25,Female,M348934600,Transportation,31.95,0
22-08-2021,C17132509,56to65,Female,M1823072687,Transportation,17.54,0
25-03-2021,C1502804084,26to35,Female,M1823072687,Transportation,57.88,0
08-05-2021,C936786093,56to65,Female,M348934600,Transportation,26.66,0
31-07-2021,C2035771335,26to35,Female,M1823072687,Transportation,63.73,0
16-05-2021,C1849046345,46to55,Female,M857378720,HotelServices,571.8,1
08-07-2021,C228023479,46to55,Female,M1823072687,Transportation,60.33,0
05-03-2021,C1338125837,36to45,Female,M980657600,Sports&Toys,193.16,1
08-05-2021,C1290724680,46to55,Male,M480139044,Health,226.71,1
07-06-2021,C1711371239,26to35,Female,M1823072687,Transportation,49.91,0
18-05-2021,C624012210,36to45,Female,M348934600,Transportation,23.14,0
05-08-2021,C986553990,56to65,Female,M1823072687,Transportation,38.85,0
01-04-2021,C231476583,19to25,Male,M3697346,Leisure,454.94,1
11-03-2021,C895429374,26to35,Female,M348934600,Transportation,12.16,0
30-04-2021,C898690183,56to65,Female,M1535107174,Beauty&Wellness,76.33,1
23-03-2021,C506565122,56to65,Female,M348934600,Transportation,14.15,0
24-06-2021,C1107580024,46to55,Female,M348934600,Transportation,6.76,0
16-03-2021,C2113737065,26to35,Female,M980657600,Sports&Toys,260.51,1
09-04-2021,C393216567,56to65,Female,M1823072687,Transportation,48.59,0
22-06-2021,C1050807234,gt65,Female,M348934600,Transportation,27.99,0
23-05-2021,C381007057,19to25,Female,M980657600,Sports&Toys,240.98,1
25-07-2021,C748216113,46to55,Female,M1823072687,Transportation,24.49,0
16-03-2021,C1978250683,36to45,Female,M1741626453,Sports&Toys,239.47,1
25-08-2021,C1058652489,46to55,Male,M1823072687,Transportation,7.67,0
19-08-2021,C1361248894,26to35,Female,M151143676,Restaurants&Bars,28.77,0
27-03-2021,C277720476,46to55,Male,M348934600,Transportation,45.31,0
27-05-2021,C1326593353,36to45,Male,M348934600,Transportation,1.05,0
18-03-2021,C356873706,36to45,Male,M1823072687,Transportation,33.2,0
17-04-2021,C1143300850,19to25,Female,M1823072687,Transportation,35.95,0
25-04-2021,C1225533078,26to35,Female,M980657600,Sports&Toys,127.75,1
31-07-2021,C1670516684,46to55,Female,M348934600,Transportation,18.2,0
16-08-2021,C483912131,26to35,Female,M480139044,Health,319.83,1
04-04-2021,C295271306,gt65,Female,M1823072687,Transportation,59.14,0
26-05-2021,C1669649966,36to45,Female,M1823072687,Transportation,33.25,0
04-08-2021,C2048667042,46to55,Female,M348934600,Transportation,48.62,0
14-08-2021,C1911281701,26to35,Male,M1823072687,Transportation,46.09,0
12-04-2021,C1700159150,46to55,Female,M85975013,Groceries,7.26,0
14-04-2021,C507179979,26to35,Female,M348934600,Transportation,21.12,0
12-05-2021,C1950870438,19to25,Female,M1823072687,Transportation,14.14,0
26-04-2021,C1350963410,56to65,Female,M923029380,Home,104.79,1
11-06-2021,C1156885344,46to55,Male,M1823072687,Transportation,58.02,0
28-03-2021,C1374607221,Unknown,Enterprise,M1823072687,Transportation,12.3,0
24-05-2021,C1927849279,26to35,Female,M348934600,Transportation,34.46,0
27-06-2021,C1345586046,19to25,Male,M480139044,Health,8.81,0
27-07-2021,C1409858085,26to35,Female,M1823072687,Transportation,11.24,0
03-05-2021,C1524019070,36to45,Male,M1823072687,Transportation,45.63,0
03-07-2021,C1214582637,26to35,Female,M1823072687,Transportation,10.8,0
15-03-2021,C1388933025,26to35,Female,M1823072687,Transportation,1.47,0
09-07-2021,C2126563017,36to45,Female,M348934600,Transportation,15.35,0
03-05-2021,C914250073,26to35,Male,M855959430,Transportation,14.56,0
06-05-2021,C2136422351,26to35,Female,M348934600,Transportation,16.76,0
17-07-2021,C245117318,36to45,Female,M547558035,Fashion,62.28,1
24-06-2021,C698318224,26to35,Female,M348934600,Transportation,9.8,0
07-08-2021,C1203244235,36to45,Female,M348934600,Transportation,25.53,0
26-08-2021,C2081591507,36to45,Female,M1823072687,Transportation,39.62,0
24-05-2021,C1877622224,26to35,Male,M348934600,Transportation,21.3,0
06-03-2021,C1273692645,36to45,Male,M3697346,Leisure,278.32,1
03-03-2021,C359363895,gt65,Male,M348934600,Transportation,1.21,0
22-07-2021,C322802193,26to35,Male,M1823072687,Transportation,52.56,0
27-04-2021,C763253161,36to45,Female,M348934600,Transportation,17.25,0
23-06-2021,C2113737065,26to35,Female,M209847108,Beauty&Wellness,216.44,1
12-07-2021,C1169771418,36to45,Male,M1823072687,Transportation,17.8,0
08-03-2021,C2103685620,36to45,Female,M348934600,Transportation,17.25,0
27-04-2021,C1382480007,46to55,Female,M85975013,Groceries,3.17,0
21-06-2021,C599675908,26to35,Male,M1823072687,Transportation,6.96,0
19-08-2021,C823891015,26to35,Female,M1823072687,Transportation,46.36,0
31-03-2021,C894204131,19to25,Male,M480139044,Health,459.46,1
01-06-2021,C1556534733,36to45,Female,M1823072687,Transportation,14.72,0
10-08-2021,C936435497,46to55,Male,M1823072687,Transportation,58.93,0
17-08-2021,C758849918,26to35,Female,M980657600,Sports&Toys,408.36,1
29-04-2021,C2084267589,36to45,Female,M1823072687,Transportation,14.37,0
28-07-2021,C515668508,36to45,Female,M1823072687,Transportation,6,0
25-05-2021,C1647495093,36to45,Male,M980657600,Sports&Toys,781.85,1
20-07-2021,C828968085,19to25,Female,M980657600,Sports&Toys,339.51,1
12-04-2021,C845102514,46to55,Male,M85975013,Groceries,32,0
06-05-2021,C607532274,56to65,Female,M348934600,Transportation,6.37,0
22-03-2021,C2091583256,26to35,Female,M1823072687,Transportation,58.47,0
14-04-2021,C806399525,26to35,Female,M840466850,Technology,304.08,1
22-07-2021,C874725016,26to35,Female,M1823072687,Transportation,6.57,0
14-04-2021,C1885719603,36to45,Female,M1823072687,Transportation,66.97,0
12-08-2021,C1771632349,46to55,Male,M1823072687,Transportation,25.51,0
06-07-2021,C961515074,36to45,Male,M348934600,Transportation,49.8,0
26-07-2021,C169255115,56to65,Male,M348934600,Transportation,5.67,0
10-06-2021,C1509106340,46to55,Female,M923029380,Home,521.63,1
21-07-2021,C169775918,56to65,Female,M480139044,Health,137.3,1
13-07-2021,C1981764666,46to55,Female,M2080407379,Travel,2013.58,1
10-06-2021,C723509264,46to55,Female,M732195782,Travel,5205.67,1
18-06-2021,C235397460,26to35,Male,M1823072687,Transportation,32.55,0
10-06-2021,C212188289,46to55,Male,M1823072687,Transportation,1.32,0
28-06-2021,C961154945,36to45,Male,M923029380,Home,740.55,1
15-04-2021,C1687101094,26to35,Female,M1823072687,Transportation,16.07,0
25-07-2021,C449179311,26to35,Male,M1873032707,HotelServices,556.64,1
22-06-2021,C1212956427,26to35,Female,M348934600,Transportation,40.62,0
25-05-2021,C371517012,26to35,Male,M480139044,Health,1011.37,1
23-06-2021,C1135201785,46to55,Male,M1823072687,Transportation,8.35,0
27-03-2021,C449179311,26to35,Male,M348934600,Transportation,17.41,0
19-04-2021,C1767072624,26to35,Female,M348934600,Transportation,26.51,0
12-05-2021,C1366869967,56to65,Male,M1823072687,Transportation,20.12,0
18-03-2021,C620327304,46to55,Female,M348934600,Transportation,19.78,0
02-05-2021,C1163388474,26to35,Female,M480139044,Health,713.98,1
30-06-2021,C154987119,36to45,Male,M1913465890,Health,64.19,0
20-07-2021,C1524019070,36to45,Male,M1823072687,Transportation,10.62,0
22-06-2021,C304677660,46to55,Female,M1823072687,Transportation,27.47,0
17-03-2021,C1744858817,gt65,Male,M1748431652,Beauty&Wellness,404.65,1
27-07-2021,C381446674,56to65,Female,M2122776122,Home,94.54,1
03-08-2021,C1066456457,36to45,Female,M1823072687,Transportation,31.4,0
20-08-2021,C1096642744,56to65,Male,M1053599405,Health,226.64,0
24-06-2021,C153962249,36to45,Female,M980657600,Sports&Toys,284.05,1
17-05-2021,C509860014,gt65,Female,M1823072687,Transportation,17.47,0
19-08-2021,C152830802,26to35,Female,M1823072687,Transportation,27.59,0
17-08-2021,C131559770,gt65,Female,M85975013,Groceries,37.31,0
24-08-2021,C1050807234,gt65,Female,M348934600,Transportation,34.04,0
08-07-2021,C649077628,36to45,Female,M85975013,Groceries,99.42,0
18-08-2021,C188991095,46to55,Female,M1823072687,Transportation,49.94,0
09-06-2021,C1267444276,36to45,Female,M1823072687,Transportation,24.63,0
05-05-2021,C117112395,36to45,Female,M1823072687,Transportation,5,0
13-03-2021,C515668508,36to45,Female,M480139044,Health,1008.56,1
03-05-2021,C1471216995,36to45,Female,M348934600,Transportation,38.85,0
04-04-2021,C1433132752,36to45,Male,M348934600,Transportation,17.96,0
11-08-2021,C331622323,46to55,Female,M1823072687,Transportation,5.06,0
06-08-2021,C1622415837,26to35,Female,M348934600,Transportation,1.77,0
20-06-2021,C2105324799,46to55,Male,M1888755466,OtherServices,211.09,1
06-07-2021,C1804573810,26to35,Female,M1823072687,Transportation,25.42,0
27-07-2021,C2088008854,gt65,Male,M1823072687,Transportation,10.94,0
20-03-2021,C1181615831,36to45,Male,M1888755466,OtherServices,794.53,1
04-05-2021,C1450140987,46to55,Female,M980657600,Sports&Toys,553.46,1
01-05-2021,C1468773146,36to45,Male,M1823072687,Transportation,1.1,0
01-08-2021,C285513182,56to65,Male,M1823072687,Transportation,2.65,0
21-06-2021,C657290155,36to45,Male,M1823072687,Transportation,51.75,0
07-05-2021,C1611113200,gt65,Male,M1823072687,Transportation,72.84,0
12-04-2021,C1452053500,36to45,Female,M1823072687,Transportation,32.29,0
12-05-2021,C1457086535,26to35,Male,M1600850729,Fashion,21.68,0
11-06-2021,C385721880,26to35,Male,M1823072687,Transportation,31.35,0
09-06-2021,C2032185280,36to45,Female,M1416436880,Technology,71.39,0
14-05-2021,C249282739,46to55,Male,M1823072687,Transportation,46.94,0
23-07-2021,C1886620334,26to35,Female,M1823072687,Transportation,8.11,0
15-06-2021,C1767734624,36to45,Female,M1823072687,Transportation,8.16,0
11-08-2021,C245908628,36to45,Male,M1823072687,Transportation,6.82,0
17-08-2021,C896659218,46to55,Female,M1535107174,Beauty&Wellness,353.94,1
19-07-2021,C1700873233,36to45,Female,M1823072687,Transportation,11.96,0
02-06-2021,C1200798307,46to55,Female,M1823072687,Transportation,14.29,0
05-04-2021,C156263401,46to55,Female,M855959430,Transportation,285.73,1
01-08-2021,C1470676414,26to35,Female,M348934600,Transportation,38.44,0
19-08-2021,C2038018161,26to35,Male,M1823072687,Transportation,18.3,0
25-04-2021,C106397937,56to65,Male,M348934600,Transportation,60.72,0
06-06-2021,C658256470,36to45,Female,M348934600,Transportation,5.29,0
24-05-2021,C1355273346,36to45,Female,M1823072687,Transportation,7.78,0
05-07-2021,C1986046665,26to35,Female,M1823072687,Transportation,20.35,0
08-03-2021,C1918064652,26to35,Male,M1823072687,Transportation,65.85,0
23-07-2021,C2086664398,26to35,Female,M85975013,Groceries,25.64,0
13-08-2021,C620542168,26to35,Male,M1823072687,Transportation,27.63,0
24-06-2021,C23992005,36to45,Male,M348934600,Transportation,5.51,0
13-07-2021,C717345438,36to45,Male,M348934600,Transportation,21.2,0
17-05-2021,C1305161735,gt65,Male,M348934600,Transportation,61.49,0
03-04-2021,C862633345,46to55,Female,M1823072687,Transportation,15.19,0
29-06-2021,C1656440641,26to35,Male,M1823072687,Transportation,61.06,0
30-05-2021,C814878326,36to45,Female,M85975013,Groceries,11.62,0
12-06-2021,C1421601814,26to35,Female,M1823072687,Transportation,15.86,0
03-08-2021,C1645168081,36to45,Female,M348934600,Transportation,40.04,0
19-04-2021,C486996910,46to55,Male,M348934600,Transportation,41.53,0
15-03-2021,C1736605496,46to55,Male,M855959430,Transportation,33.78,0
15-04-2021,C1730375460,26to35,Female,M1823072687,Transportation,50.16,0
